task_id,category,difficulty,mode,selected_mode,prompt_router_reason,prompt_router_matched_features,cheap_model_name,expensive_model_name,device,cheap_device,expensive_device,torch_dtype,prompt_format,effective_prompt_format_cheap,effective_prompt_format_expensive,max_new_tokens,generated_text,source,answer_type,expected_answer,expected_label,function_name,inferred_answer,inferred_label,test_count,passed_tests,passed,score,failure_reason,error,estimated_saved_percent,expensive_model_calls,total_time_seconds,total_time_seconds_avg,total_time_seconds_std,total_time_seconds_min,total_time_seconds_max,generated_tokens,tokens_per_second,tokens_per_second_avg,tokens_per_second_std
mbpp_000034,code,hard,prompt_router_v2,cheap_only,default_cheap,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def convert_list_dictionary(list_of_lists):
    """"""
    Convert a list of lists into a nested dictionary.

    Args:
    list_of_lists (list of list): A list of lists to be converted.

    Returns:
    dict: A nested dictionary created from the input list of lists.
    """"""
    nested_dict = {}
    for sublist in list_of_lists:
        if not isinstance(sublist, list):
            raise ValueError(""All elements in the list must be lists."")
        for key, value in sublist.items():
            if not isinstance(key, str):
                raise ValueError(""All keys in the list must be strings."")
            if not isinstance(value, (int, float)):
                raise ValueError(""All values in the list must be numbers."")
            nested_dict[key] = value
    return nested_dict
```",mbpp,,,,convert_list_dictionary,,,3,0,False,0.0,"assert convert_list_dictionary([""S001"", ""S002"", ""S003"", ""S004""],[""Adina Park"", ""Leyton Marsh"", ""Duncan Boyle"", ""Saim Richards""] ,[85, 98, 89, 92])==[{'S001': {'Adina Park': 85}}, {'S002': {'Leyton Marsh': 98}}, {'S003': {'Duncan Boyle': 89}}, {'S004': {'Saim Richards': 92}}] raised TypeError: convert_list_dictionary() takes 1 positional argument but 3 were given","assert convert_list_dictionary([""S001"", ""S002"", ""S003"", ""S004""],[""Adina Park"", ""Leyton Marsh"", ""Duncan Boyle"", ""Saim Richards""] ,[85, 98, 89, 92])==[{'S001': {'Adina Park': 85}}, {'S002': {'Leyton Marsh': 98}}, {'S003': {'Duncan Boyle': 89}}, {'S004': {'Saim Richards': 92}}] raised TypeError: convert_list_dictionary() takes 1 positional argument but 3 were given",65.00000000000001,0,,,,,,167,,,
mbpp_000035,code,hard,expensive_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"Certainly! Below is a Python function named `reverse_words` that takes a string as input and returns a new string with the words in reverse order.

```python
def reverse_words(s):
    # Split the string into words
    words = s.split()
    # Reverse the list of words
    reversed_words = words[::-1]
    # Join the reversed list of words back into a string
    reversed_string = ' '.join(reversed_words)
    return reversed_string

# Example usage:
input_string = ""Hello world this is a test""
output_string = reverse_words(input_string)
print(output_string)  # Output: ""test a is this world Hello""
```

This function works by first splitting the input string into a list of words using the `split()` method, which splits the string at each space. It then reverses the list of words using slicing (`[::-1]`). Finally, it joins the reversed list of words back into a single string with spaces in between using the `join()` method.",mbpp,,,,reverse_words,,,3,3,True,1.0,,,0.0,208,,,,,,208,,,
mbpp_000035,code,hard,cheap_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def reverse_words(input_string):
    """"""
    Reverse the words in a given string, separated by spaces.

    Args:
    input_string (str): The string to reverse.

    Returns:
    str: The reversed string with words separated by spaces.
    """"""
    # Split the string into words using space as the delimiter
    words = input_string.split()
    # Reverse the list of words
    reversed_words = words[::-1]
    # Join the reversed list of words back into a string with spaces
    reversed_string = ' '.join(reversed_words)
    return reversed_string
```",mbpp,,,,reverse_words,,,3,3,True,1.0,,,64.99999999999999,0,,,,,,124,,,
mbpp_000035,code,hard,prompt_router_v2,cheap_only,default_cheap,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def reverse_words(input_string):
    """"""
    Reverse the words in a given string, separated by spaces.

    Args:
    input_string (str): The string to reverse.

    Returns:
    str: The reversed string with words separated by spaces.
    """"""
    # Split the string into words using space as the delimiter
    words = input_string.split()
    # Reverse the list of words
    reversed_words = words[::-1]
    # Join the reversed list of words back into a string with spaces
    reversed_string = ' '.join(reversed_words)
    return reversed_string
```",mbpp,,,,reverse_words,,,3,3,True,1.0,,,64.99999999999999,0,,,,,,124,,,
mbpp_000036,code,medium,expensive_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def check_none(input_tuple):
    # Iterate through each element in the tuple
    for element in input_tuple:
        # Check if the element is None
        if element is None:
            return True
    # If no None values are found, return False
    return False
```",mbpp,,,,check_none,,,3,3,True,1.0,,,0.0,63,,,,,,63,,,
mbpp_000036,code,medium,cheap_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def check_none(test_tuple):
    """"""
    Check if the given tuple contains any None value.

    Args:
    test_tuple (tuple): The tuple to check.

    Returns:
    bool: True if the tuple contains any None value, False otherwise.
    """"""
    return any(value is None for value in test_tuple)
```",mbpp,,,,check_none,,,3,3,True,1.0,,,65.0,0,,,,,,70,,,
mbpp_000036,code,medium,prompt_router_v2,cheap_only,default_cheap,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def check_none(test_tuple):
    """"""
    Check if the given tuple contains any None value.

    Args:
    test_tuple (tuple): The tuple to check.

    Returns:
    bool: True if the tuple contains any None value, False otherwise.
    """"""
    return any(value is None for value in test_tuple)
```",mbpp,,,,check_none,,,3,3,True,1.0,,,65.0,0,,,,,,70,,,
mbpp_000037,code,hard,expensive_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"Certainly! Below is the Python function `list_split` that takes a list and an integer `n` as input and returns a list of lists, where each sublist contains every `n`-th element from the original list.

```python
def list_split(lst, n):
    # Initialize an empty list to store the resulting sublists
    result = []

    # Iterate over the list with a step of n
    for i in range(0, len(lst), n):
        # Append the slice of the list from i to i+n to the result list
        result.append(lst[i:i+n])

    return result

# Example usage:
original_list = [1, 2, 3, 4, 5, 6, 7, 8, 9]
n = 3
split_list = list_split(original_list, n)
print(split_list)  # Output: [[1, 4, 7], [2, 5, 8], [3, 6, 9]]
```

This function works by iterating over the input list with a step of `n`, and for each step, it slices the list from the current index `i` to `i+n` and appends",mbpp,,,,list_split,,,3,0,False,0.0,"assert list_split(['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'm', 'n'],3)==[['a', 'd', 'g', 'j', 'm'], ['b', 'e', 'h', 'k', 'n'], ['c', 'f', 'i', 'l']]","assert list_split(['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'm', 'n'],3)==[['a', 'd', 'g', 'j', 'm'], ['b', 'e', 'h', 'k', 'n'], ['c', 'f', 'i', 'l']]",0.0,256,,,,,,256,,,
mbpp_000037,code,hard,cheap_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def list_split(lst, n):
    """"""
    Splits a list into a list of every nth element.

    Parameters:
    lst (list): The list to be split.
    n (int): The number of elements to split the list into.

    Returns:
    list: A list of the resulting lists.
    """"""
    return [lst[i::n] for i in range(n)]
```

This function, `list_split`, takes a list `lst` and an integer `n` as input. It returns a new list where each element is a sublist of `lst` starting from the `n`-th element. The function uses list comprehension to iterate over the list and select every `n`th element.",mbpp,,,,list_split,,,3,3,True,1.0,,,65.00000000000001,0,,,,,,152,,,
mbpp_000037,code,hard,prompt_router_v2,cheap_only,default_cheap,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def list_split(lst, n):
    """"""
    Splits a list into a list of every nth element.

    Parameters:
    lst (list): The list to be split.
    n (int): The number of elements to split the list into.

    Returns:
    list: A list of the resulting lists.
    """"""
    return [lst[i::n] for i in range(n)]
```

This function, `list_split`, takes a list `lst` and an integer `n` as input. It returns a new list where each element is a sublist of `lst` starting from the `n`-th element. The function uses list comprehension to iterate over the list and select every `n`th element.",mbpp,,,,list_split,,,3,3,True,1.0,,,65.00000000000001,0,,,,,,152,,,
mbpp_000038,code,hard,expensive_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def capital_words_spaces(s):
    # Split the string into words
    words = s.split()
    # Initialize an empty list to store the result
    result = []
    # Iterate over each word in the list
    for word in words:
        # Check if the word starts with a capital letter
        if word[0].isupper():
            # If it does, add a space before the word
            result.append(' ' + word)
        else:
            # If it doesn't, just add the word
            result.append(word)
    # Join the list into a single string and return it
    return ''.join(result)
```",mbpp,,,,capital_words_spaces,,,3,0,False,0.0,"assert capital_words_spaces(""Python"") == 'Python'","assert capital_words_spaces(""Python"") == 'Python'",0.0,137,,,,,,137,,,
mbpp_000038,code,hard,cheap_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def capital_words_spaces(text):
    """"""
    Capitalize the first letter of each word in the given string and return the modified string.

    Args:
    text (str): The input string to process.

    Returns:
    str: The modified string with capitalized words.
    """"""
    # Split the text into words
    words = text.split()
    # Capitalize the first letter of each word and join them back into a string
    capitalized_words = ' '.join(word.capitalize() for word in words)
    return capitalized_words

# Check function to verify the correctness of the solution
def check_solution():
    test_cases = [
        (""hello world"", ""Hello World""),
        (""python programming"", ""Python Programming""),
        (""123 abc xyz"", ""123 ABC XYZ""),
        ("""", """"),
        (""a b c"", ""A B C""),
        (""HELLO WORLD"", ""HELLO WORLD""),
        (""Python Programming"", ""Python Programming""),
    ]

    for input_text, expected_output in test_cases:
        assert capital_words_spaces(input_text) == expected_output, f""Failed for input: {input_text}""
    print(""All test cases passed!"")

# Run the check function to verify the solution
check",mbpp,,,,capital_words_spaces,,,3,1,False,0.3333333333333333,"assert capital_words_spaces(""PythonProgrammingExamples"") == 'Python Programming Examples'","assert capital_words_spaces(""PythonProgrammingExamples"") == 'Python Programming Examples'",65.0,0,,,,,,256,,,
mbpp_000038,code,hard,prompt_router_v2,cheap_only,default_cheap,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def capital_words_spaces(text):
    """"""
    Capitalize the first letter of each word in the given string and return the modified string.

    Args:
    text (str): The input string to process.

    Returns:
    str: The modified string with capitalized words.
    """"""
    # Split the text into words
    words = text.split()
    # Capitalize the first letter of each word and join them back into a string
    capitalized_words = ' '.join(word.capitalize() for word in words)
    return capitalized_words

# Check function to verify the correctness of the solution
def check_solution():
    test_cases = [
        (""hello world"", ""Hello World""),
        (""python programming"", ""Python Programming""),
        (""123 abc xyz"", ""123 ABC XYZ""),
        ("""", """"),
        (""a b c"", ""A B C""),
        (""HELLO WORLD"", ""HELLO WORLD""),
        (""Python Programming"", ""Python Programming""),
    ]

    for input_text, expected_output in test_cases:
        assert capital_words_spaces(input_text) == expected_output, f""Failed for input: {input_text}""
    print(""All test cases passed!"")

# Run the check function to verify the solution
check",mbpp,,,,capital_words_spaces,,,3,1,False,0.3333333333333333,"assert capital_words_spaces(""PythonProgrammingExamples"") == 'Python Programming Examples'","assert capital_words_spaces(""PythonProgrammingExamples"") == 'Python Programming Examples'",65.0,0,,,,,,256,,,
mbpp_000039,code,medium,expensive_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def square_Sum(n):
    # Initialize sum to 0
    sum = 0
    # Loop through the first n even natural numbers
    for i in range(1, n + 1):
        # Calculate the square of the even number and add it to the sum
        sum += (2 * i) ** 2
    # Return the total sum
    return sum
```",mbpp,,,,square_Sum,,,3,3,True,1.0,,,0.0,88,,,,,,88,,,
mbpp_000039,code,medium,cheap_only,,,,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def square_Sum(n):
    """"""
    Calculate the sum of squares of the first n even natural numbers.

    Args:
    n (int): The number of even natural numbers to consider.

    Returns:
    int: The sum of squares of the first n even natural numbers.
    """"""
    return sum(i**2 for i in range(2, n+1, 2))
```",mbpp,,,,square_Sum,,,3,0,False,0.0,assert square_Sum(2) == 20,assert square_Sum(2) == 20,65.0,0,,,,,,84,,,
mbpp_000039,code,medium,prompt_router_v2,expensive_only,matched_high_confidence_expensive_features,sum_squares_even_naturals,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,chat,chat,256,"```python
def square_Sum(n):
    # Initialize sum to 0
    sum = 0
    # Loop through the first n even natural numbers
    for i in range(1, n + 1):
        # Calculate the square of the even number and add it to the sum
        sum += (2 * i) ** 2
    # Return the total sum
    return sum
```",mbpp,,,,square_Sum,,,3,3,True,1.0,,,0.0,88,,,,,,88,,,
